,file,interval_idx,t_start_hours,t_end_hours,n_events,success,log_likelihood,mu,alpha,beta,ks_reject_khmaladze,ad_reject_khmaladze,cvm_reject_khmaladze,rejected_count_khmaladze,ks_reject_naive,ad_reject_naive,cvm_reject_naive,rejected_count_naive,ks_reject_exp,ad_reject_exp,cvm_reject_exp,rejected_count_exp
8_28,SG_20170124.csv.gz,28,7.0,7.25,359,True,993.1328473574665,0.20227166226687554,13919.2702037302,34433.22363313025,False,False,False,0,False,False,False,0,True,True,True,3
8_29,SG_20170124.csv.gz,29,7.25,7.5,386,True,1552.532026193303,0.19796732816150114,57272.7502859278,115870.01642158508,False,False,False,0,False,False,False,0,True,True,True,3
8_30,SG_20170124.csv.gz,30,7.5,7.75,275,True,810.6324505800058,0.13933511976807914,8687.916241876677,22473.56709813073,False,False,False,0,True,True,True,3,True,True,True,3
8_31,SG_20170124.csv.gz,31,7.75,8.0,513,True,2442.688357161973,0.2304667853780269,60654.034437097216,97219.41806442481,False,False,False,0,False,False,False,0,True,True,True,3
8_32,SG_20170124.csv.gz,32,8.0,8.25,526,True,2494.0980734157406,0.2531815212534954,81455.76417742422,141651.62960452714,False,False,False,0,False,False,False,0,True,True,True,3
8_33,SG_20170124.csv.gz,33,8.25,8.483203092777778,596,True,2985.853747464106,0.2783403850345187,52522.02851495528,99461.12278510745,False,False,False,0,True,True,False,2,True,True,True,3
9_0,SG_20170120.csv.gz,0,0.0,0.25,508,True,2110.4164352833814,0.23007992485921766,17578.583578596168,26863.044060413864,False,False,False,0,True,False,False,1,True,True,True,3
9_1,SG_20170120.csv.gz,1,0.25,0.5,703,True,2563.8448012974536,0.2541606858042921,2252.1203160406994,3338.4287234855747,False,False,False,0,False,False,False,0,True,True,True,3
9_2,SG_20170120.csv.gz,2,0.5,0.75,529,True,1854.686781188774,0.3009000747183494,27872.861637500155,65689.83401824579,True,True,True,3,False,True,False,1,True,True,True,3
9_3,SG_20170120.csv.gz,3,0.75,1.0,449,True,1577.4030203309974,0.21944887563798152,11319.789804324293,25487.763459723086,False,False,False,0,True,True,True,3,True,True,True,3
9_4,SG_20170120.csv.gz,4,1.0,1.25,520,True,1370.124631564408,0.2981658774282216,10871.53391898076,23272.79486199712,True,True,True,3,False,True,False,1,True,True,True,3
9_5,SG_20170120.csv.gz,5,1.25,1.5,613,True,1964.731138421031,0.37222643805512495,62984.553414075715,133301.14417852982,False,True,False,1,False,False,False,0,True,True,True,3
9_6,SG_20170120.csv.gz,6,1.5,1.75,523,True,2081.269439912597,0.23976185570797168,17464.94648841534,28752.317747074587,False,False,False,0,True,True,False,2,True,True,True,3
9_7,SG_20170120.csv.gz,7,1.75,2.0,480,True,1253.3250114611003,0.28387905366928734,15464.797590642163,35446.7727109873,False,True,False,1,False,False,False,0,True,True,True,3
9_8,SG_20170120.csv.gz,8,2.0,2.25,280,True,329.66401012319,0.1927175359420441,6251.82205249456,24476.28626824564,True,True,False,2,False,True,False,1,True,True,True,3
9_9,SG_20170120.csv.gz,9,2.25,2.5,311,True,991.370207309848,0.15282220589624163,8651.479795353363,20760.992435904333,False,False,False,0,False,True,True,2,True,True,True,3
9_10,SG_20170120.csv.gz,10,2.5,2.75,377,True,1237.3239318572635,0.205664026014816,27003.15254130292,50924.025694999356,True,True,True,3,False,False,False,0,True,True,True,3
9_11,SG_20170120.csv.gz,11,2.75,3.0,4326,True,24769.937519157123,2.0309195373996,103720.7340339193,119277.51229507041,False,True,False,1,True,True,True,3,True,True,True,3
9_12,SG_20170120.csv.gz,12,3.0,3.25,262,True,747.5757589488729,0.1566460036650914,62287.5086494104,139743.8508893015,False,True,False,1,False,False,False,0,True,True,True,3
9_13,SG_20170120.csv.gz,13,3.25,3.5,376,True,1236.519384444336,0.1781495527779376,7868.86468921299,16148.084393238312,False,False,False,0,False,False,False,0,True,True,True,3
9_14,SG_20170120.csv.gz,14,3.5,3.75,305,True,1258.797049596915,0.1310557329299419,14527.380103487985,30532.47683540659,True,True,True,3,True,True,True,3,True,True,True,3
9_15,SG_20170120.csv.gz,15,3.75,4.0,295,True,721.5436219284074,0.15097604101246187,3214.976357777802,8838.005355639621,False,True,False,1,False,True,False,1,True,True,True,3
9_16,SG_20170120.csv.gz,16,4.0,4.25,417,True,1703.9920609150208,0.17534345148000577,11661.046184275505,21252.049607275207,False,False,False,0,False,False,False,0,True,True,True,3
9_17,SG_20170120.csv.gz,17,4.25,4.5,275,True,935.0916135441146,0.14874516322362147,41050.92521812275,106134.23204853853,True,True,True,3,False,True,False,1,True,True,True,3
9_18,SG_20170120.csv.gz,18,4.5,4.75,355,True,1504.6406139271503,0.1738273864498413,70636.16911466072,126562.41861614425,False,True,False,1,False,False,False,0,True,True,True,3
9_19,SG_20170120.csv.gz,19,4.75,5.0,235,True,578.9098064001325,0.13206206489214267,7298.489404403926,24850.81447976831,False,False,False,0,True,True,True,3,True,True,True,3
9_20,SG_20170120.csv.gz,20,5.0,5.25,131,True,154.72774915207563,0.08056089995696372,2542.1952979706625,19304.485837105847,False,False,False,0,True,True,True,3,True,True,True,3
9_21,SG_20170120.csv.gz,21,5.25,5.5,216,True,805.177034054662,0.09574135105268017,10924.210059334586,23596.6885247162,True,True,True,3,False,True,False,1,True,True,True,3
9_22,SG_20170120.csv.gz,22,5.5,5.75,201,True,571.9926103601915,0.08484568121935036,2837.6836630300268,4577.447962658192,False,False,False,0,False,False,False,0,True,True,True,3
9_23,SG_20170120.csv.gz,23,5.75,6.0,167,True,395.9129149301445,0.09265811748280676,10092.207176416878,29402.848394113615,False,True,False,1,False,True,False,1,True,True,True,3
9_24,SG_20170120.csv.gz,24,6.0,6.25,302,True,1020.173721554612,0.15523361191398274,24072.65338785695,50154.00540472291,False,True,False,1,False,False,False,0,True,True,True,3
9_25,SG_20170120.csv.gz,25,6.25,6.5,312,True,760.9171415953988,0.17745105007468182,10069.35000920876,25173.395134686227,False,True,False,1,False,True,False,1,True,True,True,3
9_26,SG_20170120.csv.gz,26,6.5,6.75,813,True,2921.7514083485194,0.4724312994727967,97091.77986510875,150512.75607907432,True,True,True,3,True,True,True,3,True,True,True,3
9_27,SG_20170120.csv.gz,27,6.75,7.0,1222,True,3608.606079364199,0.6664435633386997,142214.64367949704,179612.78109016625,True,True,True,3,True,True,True,3,True,True,True,3
9_28,SG_20170120.csv.gz,28,7.0,7.25,144,True,311.4624320546577,0.08123617827759498,12907.822991583133,26207.319228503977,False,False,False,0,False,False,False,0,True,True,True,3
9_29,SG_20170120.csv.gz,29,7.25,7.5,155,True,370.0322991062221,0.09293381162213575,31024.39580113094,127535.70417344346,False,False,False,0,True,True,True,3,True,True,True,3
9_30,SG_20170120.csv.gz,30,7.5,7.75,304,True,811.0526391292224,0.16651316909981537,10527.497602440126,24319.245688470706,False,False,False,0,False,False,False,0,True,True,True,3
9_31,SG_20170120.csv.gz,31,7.75,8.0,260,True,999.1368432761667,0.1323963698678588,45380.910352227715,106250.93939888423,False,True,False,1,False,False,False,0,True,True,True,3
9_32,SG_20170120.csv.gz,32,8.0,8.25,320,True,1229.5391729871385,0.14343282061669196,10208.325959966516,30535.890035295168,True,True,True,3,False,True,False,1,True,True,True,3
9_33,SG_20170120.csv.gz,33,8.25,8.481760985833333,808,True,4060.9576190167822,0.39046518483279397,49271.14685131539,98158.53382339611,False,True,False,1,False,True,False,1,True,True,True,3
10_0,SG_20170118.csv.gz,0,0.0,0.25,838,True,3724.0647853802343,0.36488802171456497,13344.381570128695,25057.253990329507,True,True,True,3,False,True,False,1,True,True,True,3
10_1,SG_20170118.csv.gz,1,0.25,0.5,570,True,2253.376165829429,0.2600301660847296,13494.224469268747,26746.52625541423,False,False,False,0,True,True,True,3,True,True,True,3
10_2,SG_20170118.csv.gz,2,0.5,0.75,385,True,1382.226990069474,0.18648489869808185,14826.334206132493,31593.404841910873,True,True,True,3,False,True,False,1,True,True,True,3
10_3,SG_20170118.csv.gz,3,0.75,1.0,439,True,1541.3522089242308,0.20730051742363248,10816.300524822407,20703.15894117599,False,False,False,0,False,False,False,0,True,True,True,3
10_4,SG_20170118.csv.gz,4,1.0,1.25,286,True,739.4116206196372,0.15282641922627369,5884.9871571465565,17134.389168266483,False,False,False,0,False,True,False,1,True,True,True,3
10_5,SG_20170118.csv.gz,5,1.25,1.5,200,True,420.65368812258026,0.11481309428968156,8672.255546272625,17920.001475156445,False,True,False,1,False,False,False,0,True,True,True,3
10_6,SG_20170118.csv.gz,6,1.5,1.75,230,True,377.283336782059,0.1375425746651608,3323.5454519660257,11066.803242663613,True,True,True,3,True,True,True,3,True,True,True,3
10_7,SG_20170118.csv.gz,7,1.75,2.0,146,True,266.55133745430714,0.08454947059126515,4684.245825545761,19914.59200728896,False,True,False,1,False,True,False,1,True,True,True,3
10_8,SG_20170118.csv.gz,8,2.0,2.25,316,True,821.4208897320455,0.1818330502166377,15864.391319453527,32980.420782592526,False,False,False,0,False,False,False,0,True,True,True,3
10_9,SG_20170118.csv.gz,9,2.25,2.5,305,True,1063.2652470019532,0.16732346966705308,50459.50463734472,124237.39479673492,False,True,False,1,False,True,False,1,True,True,True,3
10_10,SG_20170118.csv.gz,10,2.5,2.75,224,True,407.8893665735053,0.13745674064830318,6362.968381040446,22034.53819942891,False,False,False,0,False,True,False,1,True,True,True,3
10_11,SG_20170118.csv.gz,11,2.75,3.0,320,True,1004.2188605382298,0.14076417176149814,4467.547127656868,7400.3345367530555,False,False,False,0,False,False,False,0,True,True,True,3
10_12,SG_20170118.csv.gz,12,3.0,3.25,187,True,535.1195012806376,0.09565071324032798,8716.05740572563,25824.050117245235,False,True,False,1,False,True,False,1,True,True,True,3
10_13,SG_20170118.csv.gz,13,3.25,3.5,132,True,198.28092151806925,0.06581447326920219,1289.1168118898836,2338.5627487183183,False,False,False,0,False,False,False,0,True,True,True,3
10_14,SG_20170118.csv.gz,14,3.5,3.75,165,True,234.4495291544082,0.08734931862893984,822.754120526365,2984.6470147007954,False,True,False,1,False,True,False,1,True,True,True,3
10_15,SG_20170118.csv.gz,15,3.75,4.0,311,True,1293.6473654920503,0.13912920446193183,18696.2851737001,36039.24312584875,True,True,True,3,False,True,False,1,True,True,True,3
10_16,SG_20170118.csv.gz,16,4.0,4.25,275,True,800.476290897197,0.14632980856055813,15177.353364052953,29204.950952776562,False,False,False,0,False,False,False,0,True,True,True,3
10_17,SG_20170118.csv.gz,17,4.25,4.5,216,True,606.3275985846439,0.11196575812496415,11668.96625965462,24002.36833040956,False,True,False,1,False,True,False,1,True,True,True,3
10_18,SG_20170118.csv.gz,18,4.5,4.75,293,True,657.2003909063121,0.10628874247473775,425.0162931838528,631.0366593103802,False,False,False,0,False,False,False,0,True,True,True,3
10_19,SG_20170118.csv.gz,19,4.75,5.0,271,True,779.3259726310187,0.1456718578425448,14639.112866001999,29843.033591759253,True,True,True,3,True,True,False,2,True,True,True,3
10_20,SG_20170118.csv.gz,20,5.0,5.25,325,True,882.4891895217538,0.1508286038028286,2199.786930949191,5007.09882553093,True,True,True,3,False,True,False,1,True,True,True,3
10_21,SG_20170118.csv.gz,21,5.25,5.5,227,True,598.441144248129,0.12642607831997188,17495.129092389343,34728.42464144227,True,True,True,3,False,False,False,0,True,True,True,3
10_22,SG_20170118.csv.gz,22,5.5,5.75,189,True,320.9538973850978,0.1039886501643702,2787.9273453939777,7060.197799459664,False,False,False,0,False,False,False,0,True,True,True,3
10_23,SG_20170118.csv.gz,23,5.75,6.0,231,True,702.8476326500668,0.11604088272890041,11689.125057850764,25037.946521400594,False,False,False,0,False,False,False,0,True,True,True,3
10_24,SG_20170118.csv.gz,24,6.0,6.25,176,True,557.8444965818776,0.09817599179848403,58213.18712066819,156506.33712892138,False,True,False,1,False,True,False,1,True,True,True,3
10_25,SG_20170118.csv.gz,25,6.25,6.5,401,True,1548.5412337627665,0.16540578000738695,8125.8087161577405,14320.914014507109,True,True,True,3,False,True,False,1,True,True,True,3
10_26,SG_20170118.csv.gz,26,6.5,6.75,731,True,2919.2778593701705,0.3374921086349584,13904.898429483404,23637.363378203652,False,False,False,0,False,False,False,0,True,True,True,3
10_27,SG_20170118.csv.gz,27,6.75,7.0,428,True,1518.4296426693256,0.24207059227023756,32880.77203268409,85617.451372471,False,True,False,1,False,True,False,1,True,True,True,3
10_28,SG_20170118.csv.gz,28,7.0,7.25,371,True,1057.2425710581824,0.20584724674722613,11103.609149708196,28948.980128695013,False,False,False,0,True,True,False,2,True,True,True,3
10_29,SG_20170118.csv.gz,29,7.25,7.5,440,True,833.0561356866939,0.24764057407563694,2196.041310632892,5179.307665095917,False,False,False,0,False,False,False,0,True,True,True,3
10_30,SG_20170118.csv.gz,30,7.5,7.75,491,True,1948.3522279242425,0.2232130802477203,15092.92959976728,25441.087828888445,False,False,False,0,False,False,False,0,True,True,True,3
10_31,SG_20170118.csv.gz,31,7.75,8.0,347,True,1250.3276847630768,0.17258596708279245,20774.033034132517,43594.78750224474,False,True,False,1,False,False,False,0,True,True,True,3
10_32,SG_20170118.csv.gz,32,8.0,8.25,311,True,1072.2156468029375,0.17107809237100294,57597.52255377711,122671.86846079788,False,False,False,0,False,False,False,0,True,True,True,3
10_33,SG_20170118.csv.gz,33,8.25,8.482718966944445,483,True,2482.9371028408186,0.2118631778001012,52982.73086562654,82611.84771439311,True,True,True,3,False,False,False,0,True,True,True,3
11_0,SG_20170130.csv.gz,0,0.0,0.25,593,True,2036.4228763928093,0.213762817003687,1485.233072614099,2706.950494672073,True,True,True,3,True,True,False,2,True,True,True,3
11_1,SG_20170130.csv.gz,1,0.25,0.5,944,True,3266.784182682741,0.4004808090014703,2135.2594006714644,4235.952934483568,False,True,False,1,True,True,False,2,True,True,True,3
11_2,SG_20170130.csv.gz,2,0.5,0.75,1062,True,4534.947183336986,0.4936852865309201,17799.5586437255,30351.149094699434,False,False,False,0,False,False,False,0,True,True,True,3
11_3,SG_20170130.csv.gz,3,0.75,1.0,514,True,1410.669027796775,0.20886218622040575,1279.5457116268492,2016.873917050865,False,False,False,0,False,False,False,0,True,True,True,3
11_4,SG_20170130.csv.gz,4,1.0,1.25,321,True,843.6511674402719,0.20130001579487983,45078.04832798737,134429.3523429534,False,False,False,0,False,False,False,0,True,True,True,3
11_5,SG_20170130.csv.gz,5,1.25,1.5,335,True,954.7779862800486,0.12957729986234467,1441.2432990139957,2206.507762582142,False,True,False,1,False,False,False,0,True,True,True,3
11_6,SG_20170130.csv.gz,6,1.5,1.75,315,True,869.5219276526639,0.125078213329455,1140.9938036907392,2774.091061054211,False,False,False,0,True,True,True,3,True,True,True,3
11_7,SG_20170130.csv.gz,7,1.75,2.0,465,True,1729.5140074320102,0.17979627672947357,3657.0328811035643,5611.848599376095,False,False,False,0,False,False,False,0,True,True,True,3
11_8,SG_20170130.csv.gz,8,2.0,2.25,313,True,763.6386571175467,0.15274962359357516,2608.5546907202574,5738.880160155857,False,False,False,0,False,False,False,0,True,True,True,3
11_9,SG_20170130.csv.gz,9,2.25,2.5,145,True,123.33259386747665,0.0843458830635099,883.051273023217,3323.0893501643745,False,False,False,0,True,True,False,2,True,True,True,3
11_10,SG_20170130.csv.gz,10,2.5,2.75,267,True,828.3098519408376,0.09908160415830801,2030.5462532297436,3049.5355922287977,False,False,False,0,False,False,False,0,True,True,True,3
11_11,SG_20170130.csv.gz,11,2.75,3.0,258,True,777.2200931912232,0.09807496111332767,1706.009918189714,2593.173551864545,False,False,False,0,False,False,False,0,True,True,True,3
11_12,SG_20170130.csv.gz,12,3.0,3.25,190,True,422.31689636536305,0.09032553267379578,1588.0885713979703,3953.8747989441504,False,False,False,0,False,True,False,1,True,True,True,3
11_13,SG_20170130.csv.gz,13,3.25,3.5,252,True,790.024132620013,0.138848478418323,37854.98673009677,81532.7606693549,False,False,False,0,False,False,False,0,True,True,True,3
11_14,SG_20170130.csv.gz,14,3.5,3.75,192,True,341.5725504410222,0.10025550074756268,2462.5912116874806,4650.21300124045,False,False,False,0,False,False,False,0,True,True,True,3
11_15,SG_20170130.csv.gz,15,3.75,4.0,265,True,718.2827181070254,0.146862043956182,13874.151728500066,34545.64755871625,False,False,False,0,False,False,False,0,True,True,True,3
11_16,SG_20170130.csv.gz,16,4.0,4.25,250,True,734.6519388167305,0.10226123052728386,1655.0687910337385,3472.8349993879283,False,True,False,1,False,True,False,1,True,True,True,3
11_17,SG_20170130.csv.gz,17,4.25,4.5,264,True,696.9701659934915,0.1186320811530376,2663.552916321037,4478.101044433396,False,True,False,1,False,True,False,1,True,True,True,3
11_18,SG_20170130.csv.gz,18,4.5,4.75,322,True,1080.6042407915536,0.12239818444951339,2266.2061118995452,4776.50354471602,False,False,False,0,True,True,True,3,True,True,True,3
11_19,SG_20170130.csv.gz,19,4.75,5.0,212,True,521.9993943403247,0.09617952057325291,2118.681264831554,4457.930290065405,True,True,True,3,False,True,False,1,True,True,True,3
11_20,SG_20170130.csv.gz,20,5.0,5.25,238,True,625.8255725581528,0.10591982786616372,2260.6507805433957,4576.136709007572,False,True,True,2,False,False,False,0,True,True,True,3
11_21,SG_20170130.csv.gz,21,5.25,5.5,283,True,1023.815203428255,0.1247823439930614,7086.004678831584,14254.36966750777,False,True,False,1,False,True,False,1,True,True,True,3
11_22,SG_20170130.csv.gz,22,5.5,5.75,207,True,420.53724149143187,0.12618825003479886,11744.402864692816,40401.76664906797,False,True,False,1,False,True,False,1,True,True,True,3
11_23,SG_20170130.csv.gz,23,5.75,6.0,202,True,629.79501493033,0.10296457360079954,23335.871634854673,43121.86902894558,False,False,False,0,False,False,False,0,True,True,True,3
11_24,SG_20170130.csv.gz,24,6.0,6.25,381,True,1270.3881706839054,0.18039296944459526,8292.966047497443,16998.68564679563,False,True,True,2,False,False,False,0,True,True,True,3
11_25,SG_20170130.csv.gz,25,6.25,6.5,451,True,1931.329680368732,0.19147160219488318,14928.686766920619,28394.52124107283,True,True,True,3,False,True,False,1,True,True,True,3
11_26,SG_20170130.csv.gz,26,6.5,6.75,588,True,2038.3359750737472,0.23122559487981045,2679.532312107877,4876.37037161438,True,True,True,3,False,True,False,1,True,True,True,3
11_27,SG_20170130.csv.gz,27,6.75,7.0,942,True,3309.3927605377485,0.462158665201776,7264.667813200557,14080.70841409826,False,True,False,1,False,True,False,1,True,True,True,3
11_28,SG_20170130.csv.gz,28,7.0,7.25,927,True,3052.16394146531,0.5033011905329938,18165.22824666018,32961.69873019187,False,True,False,1,True,True,False,2,True,True,True,3
11_29,SG_20170130.csv.gz,29,7.25,7.5,620,True,1989.4357488185165,0.315339153807731,7791.238235111373,17935.3932011905,False,False,False,0,True,True,True,3,True,True,True,3
11_30,SG_20170130.csv.gz,30,7.5,7.75,685,True,2100.6902614546916,0.31349675436272517,2621.137415003654,5493.305926326736,False,False,False,0,True,True,True,3,True,True,True,3
11_31,SG_20170130.csv.gz,31,7.75,8.0,835,True,3352.495828951687,0.4431888340154538,41995.5472656018,90455.35449650542,False,False,False,0,False,True,False,1,True,True,True,3
11_32,SG_20170130.csv.gz,32,8.0,8.25,804,True,2968.123133370983,0.39157477565774473,11342.516195868337,22376.817175891098,False,False,False,0,False,False,False,0,True,True,True,3
11_33,SG_20170130.csv.gz,33,8.25,8.481685744722222,725,True,3023.733320141776,0.36626133633069063,18758.26203889288,34742.47025502407,False,False,False,0,False,False,False,0,True,True,True,3
